Transaction ID,Product ID,Location ID,Transaction Type,Quantity,Unit Cost,Transaction Date,Reference Number,Created By User
TXN-01438,RAW-GLA-071,BRA-003,TRANSFER,-357,1905.46,6/20/2025,PO-0058,Samuel Kim
TXN-01439,QUA-HAR-045,CHI-002,TRANSFER,-188,1665.67,4/26/2025,PO-0051,Leo Schneider
TXN-01440,MEC-WAS-107,CHI-002,ISSUE,-107,535.45,2/11/2025,PO-0075,Clara Weber
TXN-01441,LIG-HAZ-180,DAL-003,TRANSFER,-72,2468.94,5/22/2025,PO-0059,Lucia Alvarez
TXN-01442,PAC-COR-203,SAO-001,ISSUE,-157,461.7,3/1/2025,PO-0002,Chen Xi
TXN-01443,ELE-IGN-176,HYD-003,ISSUE,-358,538.14,3/11/2025,PO-0067,Olivia Jones
TXN-01444,RAW-RUB-160,FRA-003,TRANSFER,-93,918.5,4/19/2025,PO-0063,Pedro Ramos
TXN-01445,PLA-PIL-017,SAO-001,ISSUE,-17,1682.51,5/28/2025,PO-0006,Samuel Wright
TXN-01446,TOO-TES-073,RIO-002,TRANSFER,-73,1628.86,2/14/2025,PO-0063,Diana Mihai
TXN-01447,BRA-WHE-002,BER-001,ISSUE,-348,1172.89,2/1/2025,PO-0007,Sofia Garcia
TXN-01448,PAC-AIR-036,DAL-003,ISSUE,-412,490.89,6/9/2025,PO-0086,Jason Zhao
TXN-01449,RAW-FOA-144,HYD-003,RECEIPT,375,1714.15,4/11/2025,PO-0019,Jasmin Berger
TXN-01450,PLA-CUP-051,BER-001,TRANSFER,-480,376.91,2/21/2025,PO-0038,Julia Novak
TXN-01451,PAC-CAB-009,MUN-002,ISSUE,-137,15.37,7/24/2025,PO-0082,Mason Hill
TXN-01452,PLA-CEN-109,BER-001,RECEIPT,467,1488.59,4/8/2025,PO-0039,Camila Morales
TXN-01453,BRA-BRA-080,HYD-003,TRANSFER,-233,1336.54,7/24/2025,PO-0042,Natalie Becker
TXN-01454,CAB-DOO-149,HYD-003,TRANSFER,-403,206.63,3/24/2025,PO-0033,Juan Perez
TXN-01455,MEC-WAS-107,FRA-003,RECEIPT,164,535.45,4/20/2025,PO-0011,Igor Popov
TXN-01456,BRA-BRA-146,BRA-003,TRANSFER,-246,1738.06,6/20/2025,PO-0024,Khaled Hamdan
TXN-01457,QUA-DIA-201,BRA-003,ISSUE,-59,2323.42,3/8/2025,PO-0068,Chiara Romano
TXN-01458,PAC-HON-178,DAL-003,TRANSFER,-488,1915.24,7/26/2025,PO-0092,Aisha Khan
TXN-01459,MEC-PUL-120,DAL-003,ISSUE,-248,1180.33,5/19/2025,PO-0053,Mateusz Kowalski
TXN-01460,PAC-BUB-008,BRA-003,TRANSFER,-23,1208.58,5/19/2025,PO-0012,Alicia Thomas
TXN-01461,PAC-AIR-036,TOK-001,ISSUE,-412,490.89,4/4/2025,PO-0075,Aditya Varma
TXN-01462,BRA-BRA-096,HYD-003,TRANSFER,-288,1849.13,6/25/2025,PO-0038,Takeshi Yamamoto
TXN-01463,ELE-OXY-194,RIO-002,ISSUE,-74,2384.45,5/15/2025,PO-0086,Aarav Mehta
TXN-01464,CAB-HEA-119,SAO-001,TRANSFER,-245,1111.15,2/14/2025,PO-0011,Zanele Dlamini
TXN-01465,CAB-BRA-070,RIO-002,TRANSFER,-64,657.79,4/27/2025,PO-0077,Chloe Smith
TXN-01466,TOO-SPA-211,CHI-002,TRANSFER,-256,777.96,7/27/2025,PO-0043,Zanele Dlamini
TXN-01467,BRA-BRA-032,NAG-003,TRANSFER,-355,71.72,6/11/2025,PO-0095,Andreas Bauer
TXN-01468,BRA-ABS-014,NAG-003,RECEIPT,274,308.52,3/9/2025,PO-0072,Neha Kapoor
TXN-01469,TOO-DRI-127,HYD-003,RECEIPT,468,783.77,7/23/2025,PO-0082,Chen Wei
TXN-01470,TOO-CLA-078,OSA-002,ISSUE,-378,2354.26,2/2/2025,PO-0063,Dmitri Fedorov
TXN-01471,RAW-STA-177,NEW-001,RECEIPT,44,840.44,2/1/2025,PO-0020,Tariq Abdullah
TXN-01472,PLA-GRI-031,FRA-003,RECEIPT,136,2315.15,3/25/2025,PO-0014,Yara Mahmoud
TXN-01473,CAB-STA-007,RIO-002,TRANSFER,-237,2316.65,5/12/2025,PO-0008,Daniel Kim
TXN-01474,LIG-STE-077,BER-001,ISSUE,-104,279.17,4/2/2025,PO-0070,Victor Ivanov
TXN-01475,TOO-SPA-211,TOK-001,TRANSFER,-234,777.96,7/19/2025,PO-0079,Daniel Kim
TXN-01476,TOO-HYD-111,HYD-003,TRANSFER,-21,1478.58,3/20/2025,PO-0019,Victor Hugo
TXN-01477,PLA-SEA-169,NEW-001,RECEIPT,271,358.04,7/30/2025,PO-0070,Raj Patel
TXN-01478,QUA-MEA-122,MUN-002,ISSUE,-158,1142.52,7/21/2025,PO-0013,Leo Schneider
TXN-01479,TOO-DRI-127,DAL-003,TRANSFER,-150,783.77,5/12/2025,PO-0050,Ryan White
TXN-01480,LIG-XEN-205,DEL-002,ISSUE,-223,946.72,5/20/2025,PO-0019,Carlos Silva
TXN-01481,TOO-TES-073,MUN-002,RECEIPT,298,1628.86,5/11/2025,PO-0002,Salma Nasser
TXN-01482,TOO-CLA-078,BAN-001,TRANSFER,-343,2354.26,7/19/2025,PO-0080,Chiara Romano
TXN-01483,CAB-SPE-011,BRA-003,ISSUE,-81,748.8,5/31/2025,PO-0093,Ella Fischer
TXN-01484,RAW-GLA-071,BAN-001,RECEIPT,193,1905.46,6/9/2025,PO-0065,Lea Zimmermann
TXN-01485,PAC-FOA-090,BRA-003,TRANSFER,-278,1897.83,5/11/2025,PO-0066,Tom Novak
TXN-01486,QUA-HAR-045,OSA-002,RECEIPT,190,1665.67,7/18/2025,PO-0093,Lucia Alvarez
TXN-01487,ELE-TOU-087,MUN-002,TRANSFER,-449,2128.87,3/8/2025,PO-0036,Katerina Ivanova
TXN-01488,BRA-BRA-196,OSA-002,ISSUE,-482,1395.36,5/12/2025,PO-0009,Linda Taylor
TXN-01489,PAC-LAB-124,BER-001,ISSUE,-320,144.97,7/19/2025,PO-0024,Noah Becker
TXN-01490,BRA-DIS-182,BRA-003,TRANSFER,-407,816.19,7/19/2025,PO-0068,Victor Ivanov
TXN-01491,RAW-LEA-034,NAG-003,ISSUE,-311,2147.9,6/29/2025,PO-0045,Salma Nasser
TXN-01492,LIG-TRU-159,RIO-002,ISSUE,-44,1619.39,2/12/2025,PO-0004,Jasmin Berger
TXN-01493,MEC-LEV-041,NEW-001,RECEIPT,350,1774.88,2/28/2025,PO-0064,Sara Cohen
TXN-01494,QUA-MEA-122,DAL-003,RECEIPT,405,1142.52,4/2/2025,PO-0014,Mia Johansson
TXN-01495,CAB-AC-187,BRA-003,ISSUE,-396,1718.38,5/19/2025,PO-0009,Zanele Dlamini
TXN-01496,QUA-COA-157,CHI-002,RECEIPT,29,2261.35,2/19/2025,PO-0057,Olivier Laurent
TXN-01497,BRA-BRA-096,TOK-001,TRANSFER,-440,1849.13,2/8/2025,PO-0023,Amelia Clarke
TXN-01498,LIG-INS-028,NAG-003,ISSUE,-203,929.35,3/7/2025,PO-0082,Noah Becker
TXN-01499,CAB-BON-143,NEW-001,RECEIPT,139,2182.23,6/6/2025,PO-0057,Sara Cohen
TXN-01500,PLA-ROO-074,NEW-001,RECEIPT,389,506.41,3/14/2025,PO-0056,Samuel Kim
TXN-01501,QUA-SUR-208,SAO-001,RECEIPT,54,1658.23,6/30/2025,PO-0004,Elif Yilmaz
TXN-01502,LIG-HEA-172,DEL-002,RECEIPT,27,1640.76,3/8/2025,PO-0001,James Walker
TXN-01503,BRA-BRA-199,BER-001,TRANSFER,-289,1210.65,2/19/2025,PO-0044,William Brown
TXN-01504,ELE-CON-175,NAG-003,TRANSFER,-338,696.94,6/16/2025,PO-0064,Ines Costa
TXN-01505,TOO-PLI-214,NEW-001,TRANSFER,-433,956.72,6/2/2025,PO-0065,Aisha Khan
TXN-01506,TOO-TOR-092,TOK-001,TRANSFER,-446,1663.26,3/8/2025,PO-0009,Chiara Romano
TXN-01507,LIG-SIG-110,OSA-002,ISSUE,-457,1760.44,2/19/2025,PO-0073,Isla Thompson
TXN-01508,ELE-TEM-033,SAO-001,TRANSFER,-162,674.35,2/26/2025,PO-0016,Chen Xi
TXN-01509,CAB-CHO-060,BAN-001,TRANSFER,-286,1105.28,4/26/2025,PO-0003,Julia Novak
TXN-01510,TOO-SPA-211,CHI-002,ISSUE,-209,777.96,7/31/2025,PO-0046,Tom Novak
TXN-01511,MEC-LEV-041,CHI-002,RECEIPT,283,1774.88,6/28/2025,PO-0031,Clara Weber
TXN-01512,QUA-COA-157,FRA-003,ISSUE,-214,2261.35,7/9/2025,PO-0008,Freya Evans
TXN-01513,CAB-TAI-179,BRA-003,RECEIPT,308,1938.18,6/1/2025,PO-0034,Santiago Herrera
TXN-01514,PAC-BUB-008,BAN-001,ISSUE,-225,1208.58,4/8/2025,PO-0026,Ivan Petrov
TXN-01515,BRA-BRA-196,BAN-001,RECEIPT,114,1395.36,6/21/2025,PO-0094,Ivan Petrov
TXN-01516,ELE-OXY-194,OSA-002,RECEIPT,130,2384.45,6/7/2025,PO-0010,Lucia Alvarez
TXN-01517,QUA-COA-157,NAG-003,RECEIPT,187,2261.35,2/19/2025,PO-0054,Camila Morales
TXN-01518,MEC-ANC-190,TOK-001,RECEIPT,464,744.3,6/22/2025,PO-0062,Grace O'Connor
TXN-01519,CAB-BRA-070,NAG-003,RECEIPT,63,657.79,2/10/2025,PO-0064,Mei Lin
TXN-01520,ELE-ELE-058,OSA-002,ISSUE,-230,406.3,6/3/2025,PO-0039,Katerina Ivanova
TXN-01521,ELE-GPS-218,BRA-003,RECEIPT,20,1155.64,2/15/2025,PO-0004,Priya Desai
TXN-01522,QUA-DIA-201,SAO-001,RECEIPT,283,2323.42,7/6/2025,PO-0049,Jacob Scott
TXN-01523,ELE-IGN-176,NAG-003,RECEIPT,292,538.14,6/4/2025,PO-0007,Mason Hill
TXN-01524,BRA-PAR-197,BER-001,TRANSFER,-74,890.46,5/22/2025,PO-0090,Laila Haddad
TXN-01525,MEC-HOO-141,HYD-003,RECEIPT,234,2423.32,3/3/2025,PO-0079,Anna Petrova
TXN-01526,RAW-HIG-091,NEW-001,ISSUE,-233,52.94,2/15/2025,PO-0031,Ahmed Khan
TXN-01527,LIG-NUM-024,TOK-001,RECEIPT,126,1226.44,5/17/2025,PO-0096,Alicia Thomas
TXN-01528,BRA-BRA-207,SAO-001,TRANSFER,-300,401.95,2/12/2025,PO-0002,Akira Kobayashi
TXN-01529,MEC-BOL-064,RIO-002,RECEIPT,49,2083.9,2/15/2025,PO-0017,Chiara Romano
TXN-01530,MEC-RET-047,CHI-002,RECEIPT,170,1966.54,5/1/2025,PO-0078,Santiago Herrera
TXN-01531,MEC-LOC-063,CHI-002,RECEIPT,320,1024.92,5/13/2025,PO-0062,Keiko Mori
TXN-01532,BRA-BRA-032,OSA-002,RECEIPT,49,71.72,4/6/2025,PO-0070,Lea Zimmermann
TXN-01533,TOO-DRI-127,NAG-003,TRANSFER,-426,783.77,5/3/2025,PO-0029,Chiara Romano
TXN-01534,RAW-BRA-183,CHI-002,ISSUE,-409,1058.19,6/22/2025,PO-0038,Santiago Herrera
TXN-01535,MEC-LOC-063,FRA-003,ISSUE,-173,1024.92,7/29/2025,PO-0070,Mei Lin
TXN-01536,ELE-STE-027,BAN-001,ISSUE,-471,34.08,5/17/2025,PO-0091,Dmitri Fedorov
TXN-01537,MEC-SPA-125,CHI-002,RECEIPT,114,138.51,3/8/2025,PO-0067,Ahmed Khan
TXN-01538,RAW-TEX-079,NAG-003,TRANSFER,-117,1933.48,3/4/2025,PO-0048,Akira Kobayashi
TXN-01539,PAC-SHR-209,SAO-001,RECEIPT,28,546.77,4/2/2025,PO-0090,Chiara Romano
TXN-01540,BRA-DRU-167,SAO-001,ISSUE,-497,1690.34,3/2/2025,PO-0003,Chen Xi
TXN-01541,ELE-RAI-215,BAN-001,ISSUE,-152,2155.79,7/1/2025,PO-0050,Igor Popov
TXN-01542,PAC-EDG-212,DEL-002,RECEIPT,152,760.53,7/7/2025,PO-0050,Chen Xi
TXN-01543,PLA-MUD-005,RIO-002,ISSUE,-206,1161.94,5/25/2025,PO-0006,Julia Novak
TXN-01544,RAW-ALU-053,BER-001,RECEIPT,347,1005.14,5/22/2025,PO-0069,Takeshi Yamamoto
TXN-01545,TOO-SCR-170,CHI-002,RECEIPT,287,252.01,5/1/2025,PO-0004,Tariq Abdullah
TXN-01546,ELE-OXY-194,BRA-003,ISSUE,-482,2384.45,4/9/2025,PO-0097,Leo Schneider
TXN-01547,ELE-WIR-056,SAO-001,RECEIPT,184,1672.27,7/10/2025,PO-0056,Laila Haddad
TXN-01548,QUA-DIA-201,NAG-003,TRANSFER,-395,2323.42,2/15/2025,PO-0014,Tuan Nguyen
TXN-01549,QUA-TES-100,NAG-003,TRANSFER,-157,718,6/17/2025,PO-0060,Laila Haddad
TXN-01550,QUA-MIC-147,NAG-003,TRANSFER,-403,740.49,6/13/2025,PO-0034,Elena Rossi
TXN-01551,PLA-WHE-098,MUN-002,TRANSFER,-483,1340,4/2/2025,PO-0017,Liam Johnson
TXN-01552,RAW-COP-072,SAO-001,TRANSFER,-496,1181.06,4/12/2025,PO-0011,David Lopez
TXN-01553,CAB-FUE-198,FRA-003,ISSUE,-182,1505.02,6/27/2025,PO-0051,Fatima Noor
TXN-01554,MEC-FAS-158,CHI-002,ISSUE,-147,1595.18,7/19/2025,PO-0033,Katerina Ivanova
TXN-01555,RAW-PVC-168,SAO-001,TRANSFER,-16,167.41,3/4/2025,PO-0040,Lucia Alvarez
TXN-01556,TOO-SCR-170,DAL-003,ISSUE,-443,252.01,3/18/2025,PO-0057,Mateusz Kowalski
TXN-01557,PLA-MUD-005,MUN-002,RECEIPT,248,1161.94,2/10/2025,PO-0046,Nikhil Rao
TXN-01558,BRA-BRA-164,RIO-002,TRANSFER,-121,360.48,5/16/2025,PO-0008,Salma Nasser
TXN-01559,TOO-ASS-021,CHI-002,TRANSFER,-292,1672.98,4/22/2025,PO-0009,Chiara Romano
TXN-01560,MEC-RET-047,CHI-002,ISSUE,-142,1966.54,6/7/2025,PO-0017,Ahmed Khan
TXN-01561,ELE-KNO-162,HYD-003,RECEIPT,456,2284.58,7/9/2025,PO-0084,Takeshi Yamamoto
TXN-01562,CAB-CHO-060,DEL-002,TRANSFER,-29,1105.28,3/20/2025,PO-0088,Mei Lin
TXN-01563,BRA-CAL-113,TOK-001,ISSUE,-31,158.5,6/22/2025,PO-0092,Ahmed Khan
TXN-01564,BRA-BRA-016,NAG-003,ISSUE,-141,1677.62,2/5/2025,PO-0087,Aisha Khan
TXN-01565,MEC-BRA-139,NAG-003,RECEIPT,317,258.28,4/2/2025,PO-0045,Lucas Schmidt
TXN-01566,PLA-SID-020,FRA-003,ISSUE,-67,930.12,6/11/2025,PO-0010,Hannah Becker
TXN-01567,RAW-ALU-053,DAL-003,TRANSFER,-200,1005.14,7/25/2025,PO-0054,Emma Dubois
TXN-01568,BRA-BRA-165,BER-001,ISSUE,-83,1978.8,2/7/2025,PO-0042,Tariq Abdullah
TXN-01569,BRA-BRA-202,DAL-003,ISSUE,-218,690.44,7/17/2025,PO-0048,Yara Mahmoud
TXN-01570,QUA-THE-076,TOK-001,RECEIPT,92,648.05,5/6/2025,PO-0006,Olivia Jones
TXN-01571,CAB-POW-039,BRA-003,TRANSFER,-23,1495.46,2/28/2025,PO-0078,Samuel Wright
TXN-01572,BRA-BRA-207,DAL-003,TRANSFER,-376,401.95,6/11/2025,PO-0075,Andreas Bauer
TXN-01573,CAB-THR-089,NEW-001,ISSUE,-435,2370.68,6/30/2025,PO-0005,Keiko Mori
TXN-01574,MEC-BEA-186,HYD-003,ISSUE,-400,2410.43,7/17/2025,PO-0011,Emma Dubois
TXN-01575,ELE-ELE-058,TOK-001,TRANSFER,-304,406.3,7/12/2025,PO-0071,Jasmin Berger
TXN-01576,RAW-CER-108,FRA-003,TRANSFER,-72,1384.46,6/16/2025,PO-0007,Tariq Abdullah
TXN-01577,PLA-DAS-121,OSA-002,TRANSFER,-276,831.21,5/24/2025,PO-0041,Yuki Tanaka
TXN-01578,TOO-SAW-050,RIO-002,TRANSFER,-160,2380.48,4/4/2025,PO-0043,David Lopez
TXN-01579,LIG-XEN-205,SAO-001,ISSUE,-128,946.72,5/28/2025,PO-0041,Victor Hugo
TXN-01580,TOO-VER-030,NAG-003,RECEIPT,237,1708.35,5/16/2025,PO-0047,Isla Thompson
TXN-01581,RAW-HIG-091,FRA-003,TRANSFER,-49,52.94,5/4/2025,PO-0084,Nikhil Rao
TXN-01582,PLA-SPE-155,NEW-001,ISSUE,-412,2481.8,5/19/2025,PO-0030,Lucia Alvarez
TXN-01583,PAC-EDG-212,RIO-002,RECEIPT,483,760.53,6/18/2025,PO-0032,Priya Desai
TXN-01584,QUA-FLO-105,OSA-002,TRANSFER,-350,1131.78,3/8/2025,PO-0078,Victor Ivanov
TXN-01585,QUA-PRE-204,CHI-002,ISSUE,-170,1855.01,3/3/2025,PO-0011,Natalie Singh
TXN-01586,RAW-CER-108,FRA-003,RECEIPT,304,1384.46,6/7/2025,PO-0081,Jason Zhao
TXN-01587,PLA-CUP-051,BRA-003,RECEIPT,458,376.91,5/28/2025,PO-0002,Abdul Rahman
TXN-01588,PLA-GRI-031,BER-001,ISSUE,-401,2315.15,6/22/2025,PO-0092,Yara Mahmoud
TXN-01589,PLA-AIR-191,DEL-002,RECEIPT,455,1757.43,2/9/2025,PO-0056,Carlos Silva
TXN-01590,RAW-STA-177,HYD-003,RECEIPT,77,840.44,6/12/2025,PO-0068,Mason Hill
TXN-01591,PLA-CEN-109,DAL-003,RECEIPT,215,1488.59,7/29/2025,PO-0072,Hannah Becker
TXN-01592,RAW-BRA-183,CHI-002,RECEIPT,182,1058.19,4/28/2025,PO-0076,Tariq Abdullah
TXN-01593,MEC-FAS-158,DEL-002,TRANSFER,-33,1595.18,2/19/2025,PO-0095,Aisha Khan
TXN-01594,TOO-WEL-115,BRA-003,ISSUE,-332,1354.55,5/27/2025,PO-0095,Ben Williams
TXN-01595,RAW-SHE-075,SAO-001,ISSUE,-368,1189.17,3/7/2025,PO-0094,William Brown
TXN-01596,MEC-BEA-186,SAO-001,TRANSFER,-479,2410.43,6/11/2025,PO-0011,Chen Wei
TXN-01597,BRA-WHE-002,TOK-001,TRANSFER,-199,1172.89,7/23/2025,PO-0084,Ella Fischer
TXN-01598,PLA-WHE-098,DAL-003,ISSUE,-100,1340,6/11/2025,PO-0093,Leo Schneider
TXN-01599,RAW-COP-072,SAO-001,RECEIPT,128,1181.06,4/18/2025,PO-0064,Emily Chan
TXN-01600,CAB-WIN-013,TOK-001,TRANSFER,-469,209.48,6/15/2025,PO-0075,Aditya Varma
TXN-01601,PLA-GEA-217,BRA-003,ISSUE,-156,730.89,4/24/2025,PO-0050,Omar Farouk
TXN-01602,ELE-OXY-194,HYD-003,RECEIPT,31,2384.45,3/26/2025,PO-0056,Clara Weber
TXN-01603,RAW-COP-072,TOK-001,TRANSFER,-170,1181.06,2/26/2025,PO-0045,Pedro Ramos
TXN-01604,BRA-BRA-043,DEL-002,ISSUE,-150,1802.19,6/5/2025,PO-0057,Julia Novak
TXN-01605,BRA-BRA-044,CHI-002,ISSUE,-320,1011.98,2/28/2025,PO-0030,Martin Svensson
TXN-01606,RAW-COP-072,HYD-003,RECEIPT,115,1181.06,6/22/2025,PO-0066,Alicia Thomas
TXN-01607,BRA-BRA-044,BAN-001,TRANSFER,-472,1011.98,2/11/2025,PO-0070,Gabriel Torres
TXN-01608,LIG-XEN-205,NEW-001,RECEIPT,260,946.72,2/7/2025,PO-0048,Lea Zimmermann
TXN-01609,TOO-TES-073,TOK-001,ISSUE,-384,1628.86,5/25/2025,PO-0067,Grace O'Connor
TXN-01610,CAB-CLU-213,MUN-002,ISSUE,-480,827.02,3/1/2025,PO-0092,Yasmine El-Gamal
TXN-01611,PLA-GEA-217,DEL-002,ISSUE,-465,730.89,5/22/2025,PO-0064,Victor Ivanov
TXN-01612,ELE-PAR-023,RIO-002,RECEIPT,152,1516.03,7/22/2025,PO-0015,Aisha Khan
TXN-01613,TOO-DIA-206,DEL-002,TRANSFER,-416,1806.77,3/29/2025,PO-0094,Emma Dubois
TXN-01614,CAB-IGN-084,HYD-003,TRANSFER,-181,1094.58,4/12/2025,PO-0059,Elif Yilmaz
TXN-01615,LIG-BRA-189,FRA-003,TRANSFER,-407,1586.36,2/19/2025,PO-0091,Zara Khalid
TXN-01616,BRA-BRA-081,BRA-003,RECEIPT,231,859.67,2/26/2025,PO-0091,Mohamed Ben Salah
TXN-01617,QUA-LEA-134,DAL-003,RECEIPT,440,1121.9,6/23/2025,PO-0085,Elif Yilmaz
TXN-01618,PLA-SWI-010,OSA-002,TRANSFER,-14,1744.51,4/4/2025,PO-0018,Leo Schneider
TXN-01619,LIG-HIG-097,RIO-002,RECEIPT,354,747.65,3/23/2025,PO-0034,Yara Mahmoud
TXN-01620,CAB-POW-039,MUN-002,RECEIPT,385,1495.46,6/8/2025,PO-0037,Grace O'Connor
TXN-01621,PLA-CUP-051,OSA-002,RECEIPT,496,376.91,6/13/2025,PO-0093,Victor Hugo
TXN-01622,CAB-ACC-055,BAN-001,ISSUE,-44,630.5,6/6/2025,PO-0072,Marie Dubois
TXN-01623,MEC-NUT-054,NAG-003,RECEIPT,29,1068.61,5/19/2025,PO-0089,Victor Ivanov
TXN-01624,MEC-FAS-158,BER-001,TRANSFER,-308,1595.18,4/2/2025,PO-0082,Sebastian Miller
TXN-01625,PAC-LAB-124,FRA-003,TRANSFER,-498,144.97,3/19/2025,PO-0039,Ahmed Khan
TXN-01626,RAW-SHE-075,OSA-002,ISSUE,-260,1189.17,7/12/2025,PO-0051,Camila Morales
TXN-01627,TOO-TOR-092,FRA-003,ISSUE,-161,1663.26,2/25/2025,PO-0029,Ananya Iyer
TXN-01628,ELE-OXY-194,SAO-001,ISSUE,-224,2384.45,5/26/2025,PO-0042,David Lopez
TXN-01629,TOO-SCR-170,BER-001,RECEIPT,100,252.01,5/30/2025,PO-0041,Keiko Mori
TXN-01630,TOO-VER-030,DAL-003,TRANSFER,-213,1708.35,7/31/2025,PO-0017,Priya Desai
TXN-01631,PAC-LAB-124,RIO-002,ISSUE,-317,144.97,5/17/2025,PO-0088,Hannah Becker
TXN-01632,PAC-BUB-008,CHI-002,ISSUE,-269,1208.58,3/28/2025,PO-0053,Zanele Dlamini
TXN-01633,RAW-FOA-144,SAO-001,ISSUE,-143,1714.15,7/23/2025,PO-0041,Natalie Singh
TXN-01634,PLA-STO-101,SAO-001,ISSUE,-227,638.67,5/14/2025,PO-0034,Takeshi Yamamoto
TXN-01635,TOO-BEA-069,MUN-002,TRANSFER,-122,219.03,4/28/2025,PO-0082,Sophia Miller
TXN-01636,RAW-TEX-079,MUN-002,ISSUE,-123,1933.48,6/27/2025,PO-0022,Gabriel Torres
TXN-01637,RAW-ALU-053,SAO-001,TRANSFER,-66,1005.14,7/8/2025,PO-0079,Ivan Petrov
TXN-01638,RAW-LEA-034,TOK-001,TRANSFER,-20,2147.9,2/6/2025,PO-0049,Mohammed Ali
TXN-01639,QUA-TEM-200,NAG-003,ISSUE,-477,1908.89,5/2/2025,PO-0099,Jason Zhao
TXN-01640,ELE-ABS-142,DEL-002,TRANSFER,-35,2132.33,6/13/2025,PO-0027,James Walker
TXN-01641,PLA-LIG-138,NEW-001,RECEIPT,439,324.35,6/18/2025,PO-0051,Andreas Bauer
TXN-01642,TOO-THR-059,CHI-002,RECEIPT,476,2101.26,5/7/2025,PO-0043,Natalie Singh
TXN-01643,ELE-WIR-056,FRA-003,TRANSFER,-137,1672.27,2/4/2025,PO-0005,Emily Wang
TXN-01644,ELE-OXY-194,FRA-003,RECEIPT,266,2384.45,5/13/2025,PO-0063,Sophia Miller
TXN-01645,MEC-LEV-041,CHI-002,ISSUE,-22,1774.88,3/31/2025,PO-0081,Jason Zhao
TXN-01646,RAW-STA-177,NEW-001,RECEIPT,149,840.44,3/4/2025,PO-0049,Santiago Herrera
TXN-01647,TOO-PUN-103,HYD-003,TRANSFER,-458,2029.74,4/11/2025,PO-0011,Emma Dubois
TXN-01648,PLA-BUM-019,FRA-003,TRANSFER,-370,540.75,5/18/2025,PO-0003,Liam Johnson
TXN-01649,PLA-AIR-191,RIO-002,TRANSFER,-319,1757.43,3/11/2025,PO-0013,Neha Kapoor
TXN-01650,TOO-CUT-151,SAO-001,ISSUE,-109,1670.43,7/6/2025,PO-0040,Katerina Ivanova
TXN-01651,RAW-POL-083,BER-001,TRANSFER,-390,448.58,2/6/2025,PO-0039,Rania El-Sayed
TXN-01652,MEC-BUS-118,NEW-001,RECEIPT,145,110.18,7/18/2025,PO-0074,Yara Mahmoud
TXN-01653,LIG-HIG-097,CHI-002,ISSUE,-57,747.65,3/29/2025,PO-0053,Ali Reza
TXN-01654,RAW-COP-072,MUN-002,ISSUE,-474,1181.06,7/30/2025,PO-0069,Mei Lin
TXN-01655,MEC-LOC-063,BER-001,RECEIPT,264,1024.92,5/12/2025,PO-0048,Olivier Laurent
TXN-01656,PAC-SEA-140,NAG-003,RECEIPT,241,2178.62,3/30/2025,PO-0074,Carlos Silva
TXN-01657,MEC-HIN-102,SAO-001,RECEIPT,238,1234.45,5/6/2025,PO-0062,Lucia Alvarez
TXN-01658,LIG-INS-028,OSA-002,ISSUE,-180,929.35,3/9/2025,PO-0081,Isla Thompson
TXN-01659,MEC-CLI-025,FRA-003,RECEIPT,116,1064.7,6/6/2025,PO-0076,David Lopez
TXN-01660,QUA-COL-022,HYD-003,ISSUE,-325,297.42,6/2/2025,PO-0067,Akira Kobayashi
TXN-01661,ELE-RAI-215,TOK-001,RECEIPT,40,2155.79,6/7/2025,PO-0033,Natalie Singh
TXN-01662,BRA-BRA-080,NAG-003,ISSUE,-437,1336.54,3/11/2025,PO-0005,Amelia Clarke
TXN-01663,RAW-STA-177,TOK-001,TRANSFER,-218,840.44,2/2/2025,PO-0035,Zara Khalid
TXN-01664,MEC-NUT-054,SAO-001,TRANSFER,-416,1068.61,6/6/2025,PO-0070,Chen Xi
TXN-01665,BRA-BRA-081,OSA-002,RECEIPT,174,859.67,5/30/2025,PO-0091,Nikhil Rao
TXN-01666,MEC-STU-132,FRA-003,TRANSFER,-385,1933.96,2/21/2025,PO-0014,Laila Haddad
TXN-01667,LIG-HAZ-180,DEL-002,ISSUE,-75,2468.94,2/4/2025,PO-0021,Clara Weber
TXN-01668,PAC-STR-192,DEL-002,RECEIPT,111,2221.35,5/24/2025,PO-0015,Fatima Noor
TXN-01669,PLA-CEN-109,MUN-002,RECEIPT,330,1488.59,6/15/2025,PO-0063,Juan Perez
TXN-01670,PAC-STR-192,RIO-002,TRANSFER,-224,2221.35,5/14/2025,PO-0002,Olivia Jones
TXN-01671,PLA-GRI-031,BER-001,ISSUE,-378,2315.15,7/24/2025,PO-0035,Clara Weber
TXN-01672,RAW-POL-083,TOK-001,ISSUE,-298,448.58,7/17/2025,PO-0022,Nora Lindberg
TXN-01673,RAW-SHE-075,FRA-003,TRANSFER,-114,1189.17,7/8/2025,PO-0092,Anna Petrova
TXN-01674,ELE-RAD-133,TOK-001,ISSUE,-251,2053.17,5/30/2025,PO-0027,Ivan Petrov
TXN-01675,PAC-STR-192,NAG-003,RECEIPT,94,2221.35,6/15/2025,PO-0092,Yara Mahmoud
TXN-01676,PAC-PAC-003,DAL-003,ISSUE,-101,1823.25,3/11/2025,PO-0061,Tom Novak
TXN-01677,BRA-WHE-002,CHI-002,TRANSFER,-106,1172.89,3/24/2025,PO-0089,Chloe Smith
